name,lng,lat,type1,type2
天津小笼包极品汤包三鲜豆皮,114.28340500000,30.58676600000,商业,餐饮服务
小门牙烧烤,114.28306600000,30.58691100000,商业,餐饮服务
世纪大包(汪明包子店),114.28315600000,30.58693800000,商业,餐饮服务
扬州汤包,114.28312600000,30.58693800000,商业,餐饮服务
076柳记面馆,114.28693700000,30.58705700000,商业,餐饮服务
熊铫子,114.28637000000,30.58706900000,商业,餐饮服务
生鲜蔬菜,114.28479200000,30.58706300000,商业,餐饮服务
聚丸丸子专卖,114.28129800000,30.58737800000,商业,餐饮服务
味一堂,114.29178300000,30.58744200000,商业,餐饮服务
刨冰行动,114.28138500000,30.58740400000,商业,餐饮服务
熊孩子饮品,114.28138800000,30.58741000000,商业,餐饮服务
熊孩子饮品店(江汉路食集店),114.28138800000,30.58741000000,商业,餐饮服务
东一味,114.28139700000,30.58741600000,商业,餐饮服务
优果密室,114.28146500000,30.58743200000,商业,餐饮服务
火爆鱿鱼(10点半送),114.28139600000,30.58744700000,商业,餐饮服务
张嫂爆米花(合内合外食集店),114.28125400000,30.58747800000,商业,餐饮服务
壹栈,114.28146100000,30.58749800000,商业,餐饮服务
幸福酸菜鱼,114.28291700000,30.58765900000,商业,餐饮服务
沙拉拉轻食(循礼门店),114.28224000000,30.58768600000,商业,餐饮服务
甜蜜蜜合作路店,114.29229700000,30.58784000000,商业,餐饮服务
亚咪·民国西餐厅,114.28383200000,30.58782800000,商业,餐饮服务
穆露藏茶品会馆,114.29142300000,30.58789300000,商业,餐饮服务
任氏荆州锅盔(渣家路店),114.28179800000,30.58787600000,商业,餐饮服务
三镇民生甜食馆(胜利街),114.29139900000,30.58794500000,商业,餐饮服务
8度C,114.28833000000,30.58794100000,商业,餐饮服务
佘太翠,114.28833000000,30.58794100000,商业,餐饮服务
如家餐厅,114.28417900000,30.58792600000,商业,餐饮服务
元宝饺子,114.29474400000,30.58801800000,商业,餐饮服务
派对轰趴,114.29150900000,30.58805200000,商业,餐饮服务
派对轰趴,114.29150900000,30.58805200000,商业,餐饮服务
大智街道中心食堂,114.28472600000,30.58809200000,商业,餐饮服务
老街食堂,114.29319500000,30.58816100000,商业,餐饮服务
正宗安庆混沌水饺,114.28517800000,30.58813800000,商业,餐饮服务
正宗东北菜,114.29227700000,30.58820400000,商业,餐饮服务
周黑鸭(吉庆民俗风情街店),114.28875000000,30.58820100000,商业,餐饮服务
中央大厨房(吉庆民俗街店),114.28816000000,30.58822100000,商业,餐饮服务
彭想吃豆皮(吉庆街分店),114.28651700000,30.58822900000,商业,餐饮服务
UpTea茶尖尖(吉庆街店),114.28829000000,30.58824500000,商业,餐饮服务
小猫醉了,114.28820800000,30.58825700000,商业,餐饮服务
食米糯米包油条,114.29180900000,30.58827100000,商业,餐饮服务
循礼门站嘉急送站点,114.28150900000,30.58824700000,商业,餐饮服务
小亮蒸虾,114.28401300000,30.58829400000,商业,餐饮服务
熊小糖艺术烘焙生活馆,114.29580400000,30.58833200000,商业,餐饮服务
乌茶邦,114.28705000000,30.58836400000,商业,餐饮服务
么么鸭鸭恋虾(铭新街店)(装修中),114.28460100000,30.58836000000,商业,餐饮服务
第一时间,114.28418900000,30.58839800000,商业,餐饮服务
来餐厅,114.28686600000,30.58856400000,商业,餐饮服务
兄弟龙虾烧烤(循礼门店),114.28296600000,30.58854600000,商业,餐饮服务
膳福记(吉庆街店),114.28284100000,30.58862300000,商业,餐饮服务
新意面馆,114.28554300000,30.58864500000,商业,餐饮服务
石头饼,114.28010000000,30.58862000000,商业,餐饮服务
五谷荟,114.29194800000,30.58871000000,商业,餐饮服务
华盛香辣食府,114.29314500000,30.58881300000,商业,餐饮服务
统兴饼屋(胜利路十六分店),114.29201600000,30.58884600000,商业,餐饮服务
通通食惠早点小吃,114.28776400000,30.58887500000,商业,餐饮服务
老汉口汽水包,114.29306500000,30.58890300000,商业,餐饮服务
闵哥抄手,114.29330000000,30.58895000000,商业,餐饮服务
小派鸡排(循礼门店),114.27949200000,30.58891900000,商业,餐饮服务
南京小笼灌汤包(循礼门店),114.27951400000,30.58894700000,商业,餐饮服务
YASO沙拉(循礼门店),114.27966900000,30.58904500000,商业,餐饮服务
076长久放心米粉,114.29260700000,30.58914400000,商业,餐饮服务
造世厨房,114.27906300000,30.58908100000,商业,餐饮服务
润豪大包(兰陵路店),114.29247300000,30.58917600000,商业,餐饮服务
巡包·包子有馅公司(兰陵路店),114.29253300000,30.58922900000,商业,餐饮服务
盖浇饭小炒(尚味美食城),114.29283200000,30.58925800000,商业,餐饮服务
文创谷,114.29493500000,30.58933000000,商业,餐饮服务
成都菜,114.29382900000,30.58933900000,商业,餐饮服务
正新鸡排(金正店),114.27990200000,30.58931100000,商业,餐饮服务
玉桐阁餐饮店,114.29726900000,30.58941900000,商业,餐饮服务
昌田蜂蜜,114.28978500000,30.58944300000,商业,餐饮服务
阿弟手作烘焙,114.29415200000,30.58945000000,商业,餐饮服务
鲜目录(胜利街兰陵路店),114.29281300000,30.58953400000,商业,餐饮服务
COIN,114.29383000000,30.58955200000,商业,餐饮服务
金陵啤酒烤鸭,114.28006200000,30.58949800000,商业,餐饮服务
成都金大厨铜罐串串,114.29233800000,30.58959100000,商业,餐饮服务
卤卤鲍鲍豆皮馆,114.29276600000,30.58959400000,商业,餐饮服务
墨哥烧烤,114.29229600000,30.58961400000,商业,餐饮服务
禅石餐厅咖啡(沿江大道),114.29719900000,30.58961900000,商业,餐饮服务
鹿角巷,114.28892100000,30.58963300000,商业,餐饮服务
牛珥面馆,114.29211600000,30.58975500000,商业,餐饮服务
鲍牛外卖,114.28907300000,30.58982500000,商业,餐饮服务
笼上蒸品(二十八中学店),114.27877400000,30.58976500000,商业,餐饮服务
精武路第一家(兰陵路店),114.29212600000,30.58989200000,商业,餐饮服务
勇锅盖浇饭,114.29199700000,30.58990200000,商业,餐饮服务
禾木海鲜烧烤,114.28683900000,30.58993900000,商业,餐饮服务
BBQ MUSICBAR,114.28831000000,30.58998000000,商业,餐饮服务
大林森自助餐,114.29183200000,30.59001100000,商业,餐饮服务
073安全混沌炸面窝,114.27932300000,30.58994000000,商业,餐饮服务
乐天之茶(中山大道店),114.29059300000,30.59007800000,商业,餐饮服务
4号店,114.29043100000,30.59013900000,商业,餐饮服务
路过咖啡,114.29413000000,30.59015500000,商业,餐饮服务
徐记上海三鲜锅贴饺,114.29156200000,30.59017200000,商业,餐饮服务
德辰品港式美食快餐,114.28834100000,30.59028200000,商业,餐饮服务
老味馄饨,114.28750300000,30.59037400000,商业,餐饮服务
川味小炒(吉庆街店),114.28982200000,30.59041700000,商业,餐饮服务
沙莴碌碌,114.29366400000,30.59054200000,商业,餐饮服务
食尚自助快餐,114.28715700000,30.59059400000,商业,餐饮服务
二宝牛肉(渣家路店),114.27917400000,30.59054300000,商业,餐饮服务
优优副食,114.29004900000,30.59062700000,商业,餐饮服务
老面饺子,114.27919400000,30.59060100000,商业,餐饮服务
洞庭小路特1号,114.29740300000,30.59067900000,商业,餐饮服务
蒸鲜馆,114.29787200000,30.59084500000,商业,餐饮服务
一路飘香刘记烧烤,114.27666500000,30.59085100000,商业,餐饮服务
徐记水货,114.29217400000,30.59112200000,商业,餐饮服务
正新鸡排(天门盛源店),114.28835900000,30.59115400000,商业,餐饮服务
亮点,114.28566900000,30.59115300000,商业,餐饮服务
生记元,114.29257100000,30.59120200000,商业,餐饮服务
国宴囍中心,114.28157500000,30.59119300000,商业,餐饮服务
forest music,114.29781700000,30.59151500000,商业,餐饮服务
赵家包子,114.29775300000,30.59151800000,商业,餐饮服务
老街烧烤(京汉大道店),114.28616800000,30.59151600000,商业,餐饮服务
惠民早点,114.29710000000,30.59154600000,商业,餐饮服务
意味飞行,114.28970400000,30.59156700000,商业,餐饮服务
LYNMAN cake&chocolate,114.29455500000,30.59157800000,商业,餐饮服务
老五老卤,114.29432600000,30.59161000000,商业,餐饮服务
半夜食堂(胜利街店),114.29438400000,30.59165600000,商业,餐饮服务
秘密花园,114.29440100000,30.59165800000,商业,餐饮服务
泰兴里4号影时光,114.29495800000,30.59173800000,商业,餐饮服务
土憨洞庭街,114.29726900000,30.59179700000,商业,餐饮服务
陈妈生煎(交易街店),114.28225800000,30.59180700000,商业,餐饮服务
透响麻辣香锅(亿食艺汇美食城店),114.28947300000,30.59186800000,商业,餐饮服务
好朋友面馆,114.28826700000,30.59187600000,商业,餐饮服务
发发烟酒副食,114.29226900000,30.59193500000,商业,餐饮服务
02SALAD,114.28942500000,30.59213700000,商业,餐饮服务
乡村卤面(大智路店),114.28838000000,30.59213600000,商业,餐饮服务
武汉小吃,114.28603000000,30.59214500000,商业,餐饮服务
左佐Zozo咖啡鸡尾酒体验馆,114.29284300000,30.59223500000,商业,餐饮服务
九龙餐厅交易街,114.28827000000,30.59224900000,商业,餐饮服务
天天鲜果拼,114.28949200000,30.59227200000,商业,餐饮服务
大杨正宗北京烤鸭,114.28266400000,30.59231000000,商业,餐饮服务
煎饺馄饨,114.28347700000,30.59232200000,商业,餐饮服务
碧荷轩,114.30062200000,30.59240300000,商业,餐饮服务
北方饺子,114.28229200000,30.59239700000,商业,餐饮服务
三十三号小食堂,114.28255600000,30.59242300000,商业,餐饮服务
安静嘉急送站点,114.28447900000,30.59251100000,商业,餐饮服务
饺子中餐,114.28952400000,30.59254800000,商业,餐饮服务
美天营养馆,114.29493700000,30.59258600000,商业,餐饮服务
重庆小炒,114.29524200000,30.59261800000,商业,餐饮服务
杨记卤菜店,114.28440100000,30.59259600000,商业,餐饮服务
叫花子锅盔,114.29159100000,30.59287800000,商业,餐饮服务
邪恶炸炸,114.29161200000,30.59288800000,商业,餐饮服务
天津小笼包(大智路),114.28941300000,30.59296500000,商业,餐饮服务
大面王,114.28823400000,30.59302900000,商业,餐饮服务
汉室刘记锅盔(大智路店),114.28947900000,30.59307300000,商业,餐饮服务
河南烧饼,114.28474400000,30.59306400000,商业,餐饮服务
橙是鲜果,114.28800900000,30.59310600000,商业,餐饮服务
peggy's cake,114.28643300000,30.59312400000,商业,餐饮服务
泰国金兰花旋转餐厅·宴会厅,114.29865200000,30.59315700000,商业,餐饮服务
招牌水煮鱼,114.28714800000,30.59323100000,商业,餐饮服务
老地方牛肉面馆,114.28215800000,30.59322000000,商业,餐饮服务
重庆盛世火锅,114.28727300000,30.59328200000,商业,餐饮服务
九九鸭脖(蔡锷路),114.29745000000,30.59328700000,商业,餐饮服务
热火国风,114.28351300000,30.59330500000,商业,餐饮服务
贺记卤品,114.29096000000,30.59334900000,商业,餐饮服务
汉码牛肉面,114.29759000000,30.59340300000,商业,餐饮服务
德顺园,114.28251200000,30.59337400000,商业,餐饮服务
临菏里,114.29726000000,30.59345000000,商业,餐饮服务
皇家蛋糕(友益街店),114.29088400000,30.59347600000,商业,餐饮服务
扬州包子(解放南路店),114.28466000000,30.59353800000,商业,餐饮服务
吉蜜烘焙,114.29453500000,30.59359700000,商业,餐饮服务
吉蜜烘焙,114.29453500000,30.59359800000,商业,餐饮服务
小强快餐,114.28992800000,30.59361600000,商业,餐饮服务
重庆精品麻辣烫(友益街),114.29017800000,30.59361900000,商业,餐饮服务
两江缘,114.28921700000,30.59371700000,商业,餐饮服务
扬子江专属牧场鲜奶,114.29101900000,30.59373600000,商业,餐饮服务
小聂刀削面家常菜,114.29057400000,30.59374500000,商业,餐饮服务
馋掉牙,114.29103700000,30.59392900000,商业,餐饮服务
沙县小吃,114.29202300000,30.59403200000,商业,餐饮服务
牛鼎亨面馆,114.29192900000,30.59408500000,商业,餐饮服务
范德堡之家,114.29542200000,30.59409300000,商业,餐饮服务
四张,114.28620800000,30.59413200000,商业,餐饮服务
拾趣酒馆,114.28435700000,30.59417400000,商业,餐饮服务
魔力多饮酷饮吧,114.28824000000,30.59421700000,商业,餐饮服务
小妹饼屋,114.28952500000,30.59424900000,商业,餐饮服务
极光烘焙坊,114.28831200000,30.59427200000,商业,餐饮服务
宴东湖·宴会厅,114.29697500000,30.59431000000,商业,餐饮服务
姐妹早点(解放南路店),114.28573300000,30.59429700000,商业,餐饮服务
蟹状元,114.28645500000,30.59433100000,商业,餐饮服务
肉松扒皮蛋糕,114.28689100000,30.59442100000,商业,餐饮服务
武汉市江岸区钟璇服饰店,114.29717100000,30.59453300000,商业,餐饮服务
龙门火锅(大智路店),114.28640000000,30.59455100000,商业,餐饮服务
千万两煎包(兰陵路店),114.29292100000,30.59488100000,商业,餐饮服务
佳茗汤包馆,114.29508200000,30.59488400000,商业,餐饮服务
富士岛脱虾,114.28675700000,30.59487500000,商业,餐饮服务
土家馋嘴饼,114.29711900000,30.59497400000,商业,餐饮服务
炎记打边炉牛蹄煲,114.29277800000,30.59499800000,商业,餐饮服务
冷记卤品(天声店),114.29396000000,30.59500500000,商业,餐饮服务
冷记卤品(天声店),114.29397400000,30.59500900000,商业,餐饮服务
新疆囊饼,114.29257600000,30.59502400000,商业,餐饮服务
混沌饺子(老汉口民生甜食馆),114.29324700000,30.59504200000,商业,餐饮服务
朱记烧烤,114.29414800000,30.59507800000,商业,餐饮服务
霞姐发糕(友益街分店),114.29359700000,30.59508000000,商业,餐饮服务
万邦茶室,114.29065400000,30.59509800000,商业,餐饮服务
黄蜀郎鸡公煲,114.29295100000,30.59513200000,商业,餐饮服务
平价鲜鸡蛋,114.28398200000,30.59512900000,商业,餐饮服务
熊记传统糕点,114.28378900000,30.59512900000,商业,餐饮服务
千里香馄饨烧饼,114.29382400000,30.59519900000,商业,餐饮服务
千食客蒸包(天声街店),114.29381700000,30.59521000000,商业,餐饮服务
华威海糕点坊,114.28389300000,30.59522900000,商业,餐饮服务
小胖哥虾庄,114.28107800000,30.59520900000,商业,餐饮服务
洪记果炭烤鸭,114.29357300000,30.59535600000,商业,餐饮服务
矮子锅盔(大智路分店),114.28881400000,30.59536700000,商业,餐饮服务
祁记酱香猪蹄,114.29369700000,30.59542200000,商业,餐饮服务
虎子烧烤(台东路店),114.28154100000,30.59538200000,商业,餐饮服务
经济实惠自助餐,114.29364600000,30.59547800000,商业,餐饮服务
今天Fresh Life,114.29748200000,30.59548400000,商业,餐饮服务
鲍师传糕点,114.29972800000,30.59549800000,商业,餐饮服务
健康大油条,114.28369800000,30.59549300000,商业,餐饮服务
扬州大包(球场街店),114.28877400000,30.59553800000,商业,餐饮服务
精武鸭脖(京汉街),114.29117600000,30.59557500000,商业,餐饮服务
正宗香辣牛蛙,114.29225000000,30.59557900000,商业,餐饮服务
韩氏舍得烧饼屋,114.28407500000,30.59555000000,商业,餐饮服务
江南糕点,114.28865400000,30.59558300000,商业,餐饮服务
安庆大包(联合村),114.28361000000,30.59556400000,商业,餐饮服务
荆桥南瓜饼(天声街店),114.29312900000,30.59565500000,商业,餐饮服务
胖婆炸饺,114.28375700000,30.59562700000,商业,餐饮服务
牛之味牛腩煲,114.28505000000,30.59565900000,商业,餐饮服务
牛之味牛腩煲,114.28505000000,30.59565900000,商业,餐饮服务
夫妻肺片(天声街店),114.29340200000,30.59569200000,商业,餐饮服务
牛之味牛腩煲,114.28514000000,30.59568800000,商业,餐饮服务
麻城吊锅,114.29212000000,30.59572400000,商业,餐饮服务
正宗簰洲湾元子,114.29335500000,30.59575700000,商业,餐饮服务
牛锦天烤吧(漫稻粮仓店),114.28672400000,30.59574300000,商业,餐饮服务
煎饼果子(一元路店),114.29687600000,30.59575900000,商业,餐饮服务
老黑石头饼,114.29636700000,30.59580400000,商业,餐饮服务
T.9匠心城,114.29084700000,30.59581700000,商业,餐饮服务
一拳炸鸡,114.28182900000,30.59583100000,商业,餐饮服务
三方来餐厅,114.28681100000,30.59588000000,商业,餐饮服务
天府面馆,114.28182800000,30.59585400000,商业,餐饮服务
小屋翻滚菜,114.29639300000,30.59598700000,商业,餐饮服务
22号汉堡,114.29630100000,30.59600600000,商业,餐饮服务
豆丝大王,114.29314700000,30.59602500000,商业,餐饮服务
黄牛肉专供点,114.29314100000,30.59604600000,商业,餐饮服务
黄牛肉专供点,114.29309000000,30.59609000000,商业,餐饮服务
福记米粉店,114.28271300000,30.59607900000,商业,餐饮服务
TEAHOUSE,114.27939400000,30.59606400000,商业,餐饮服务
自助快餐,114.28285400000,30.59611800000,商业,餐饮服务
秘制粉面(饱吗美食城),114.29245900000,30.59616900000,商业,餐饮服务
紫燕百味鸡(天声街店),114.29303800000,30.59617000000,商业,餐饮服务
潜江油焖大虾,114.28772700000,30.59623500000,商业,餐饮服务
如医小站,114.28838600000,30.59643000000,商业,餐饮服务
美味故事(台北一路店)(暂停营业),114.27653400000,30.59637200000,商业,餐饮服务
thenewfusion买手店中侨观邸,114.27651400000,30.59642300000,商业,餐饮服务
沙记清真牛羊肉,114.29414400000,30.59657100000,商业,餐饮服务
潜江小李子油焖大虾,114.29579300000,30.59676000000,商业,餐饮服务
看到拌面馆(中城国际店),114.29576500000,30.59678700000,商业,餐饮服务
仙岛湖古礼农庄,114.28408800000,30.59685700000,商业,餐饮服务
郑记饺子馆(一元小路店),114.29653600000,30.59710000000,商业,餐饮服务
菓芝塔(西马路),114.28453200000,30.59717800000,商业,餐饮服务
金米小汤包(大智路店),114.29135000000,30.59721100000,商业,餐饮服务
天津蒸包,114.28128700000,30.59719500000,商业,餐饮服务
啤酒叔叔,114.28149800000,30.59719900000,商业,餐饮服务
陶记元宝饺子,114.28432400000,30.59738300000,商业,餐饮服务
和路雪(鹏达冷批冷饮店),114.29848000000,30.59747400000,商业,餐饮服务
铁观音茶艺棋牌,114.28116100000,30.59744400000,商业,餐饮服务
武汉清欢小筑(2号店),114.28299800000,30.59752900000,商业,餐饮服务
sunshine公寓新华路分店,114.27607400000,30.59761300000,商业,餐饮服务
加啤站,114.30149900000,30.59771200000,商业,餐饮服务
家事易,114.28296400000,30.59778800000,商业,餐饮服务
台北101臻品火锅,114.28276500000,30.59785000000,商业,餐饮服务
ROUTE6666号公路吧,114.29230600000,30.59790100000,商业,餐饮服务
艾俪汇法式甜点,114.29225200000,30.59793500000,商业,餐饮服务
宫尚,114.29233800000,30.59796500000,商业,餐饮服务
徽州汤包,114.28470800000,30.59796200000,商业,餐饮服务
四平牛杂,114.29725100000,30.59800700000,商业,餐饮服务
城市名面,114.29496600000,30.59803100000,商业,餐饮服务
解南冷批(高雄路),114.28089100000,30.59803200000,商业,餐饮服务
074小君肝砂锅串串,114.29342200000,30.59810400000,商业,餐饮服务
湖南味馆,114.28302500000,30.59811200000,商业,餐饮服务
猪小天炉边烧烤,114.28328500000,30.59811400000,商业,餐饮服务
姜辣馆,114.28304900000,30.59813900000,商业,餐饮服务
黄佬谐私房菜馆,114.30173200000,30.59815500000,商业,餐饮服务
瑞辛咖啡(包豪斯大厦店),114.29934100000,30.59825200000,商业,餐饮服务
阿毛烧烤,114.29471200000,30.59829000000,商业,餐饮服务
贡茶(高雄路店),114.28086100000,30.59823000000,商业,餐饮服务
漫兮奶茶甜品,114.28313200000,30.59836900000,商业,餐饮服务
港式烝鸡店,114.28102100000,30.59836400000,商业,餐饮服务
江城饮品冬暖夏凉,114.30137200000,30.59844100000,商业,餐饮服务
奇异果,114.28507100000,30.59857400000,商业,餐饮服务
雪中笼大包(香港路店),114.28497000000,30.59873300000,商业,餐饮服务
良品粥铺(香港路店),114.28529800000,30.59889100000,商业,餐饮服务
老三麻辣烫(三阳路店),114.30015700000,30.59893200000,商业,餐饮服务
天津小笼包(中山大道第一分店),114.29770800000,30.59900000000,商业,餐饮服务
摩非电竞茶室(香港路店),114.28431200000,30.59935700000,商业,餐饮服务
宝能生鲜,114.28108700000,30.59937100000,商业,餐饮服务
晶花老街口小吃,114.28820500000,30.60000700000,商业,餐饮服务
火小九烧烤龙虾(江岸店),114.28615600000,30.60003100000,商业,餐饮服务
云汉鸭坊(香港路店),114.28523000000,30.60012300000,商业,餐饮服务
桂英炒面炒粉,114.28817000000,30.60021800000,商业,餐饮服务
叫了只炸鸡苗栗路店,114.28693700000,30.60033700000,商业,餐饮服务
依家养身坊,114.29498100000,30.60043600000,商业,餐饮服务
兔咪派,114.28543300000,30.60052700000,商业,餐饮服务
食尚烩,114.28773000000,30.60069700000,商业,餐饮服务
特粉世家,114.28794100000,30.60109900000,商业,餐饮服务
老陈氏黑皮牛肉面(四唯路店),114.29973700000,30.60114500000,商业,餐饮服务
大象烧烤(解放南路店),114.29387200000,30.60134300000,商业,餐饮服务
福居客,114.27641800000,30.60127100000,商业,餐饮服务
雅之趣无人售货店,114.28889700000,30.60138500000,商业,餐饮服务
先生烧烤,114.28864600000,30.60139500000,商业,餐饮服务
小龚野生鱼店,114.27641500000,30.60129000000,商业,餐饮服务
张亮麻辣烫,114.29814600000,30.60155200000,商业,餐饮服务
李记馒头包子店,114.28911200000,30.60159800000,商业,餐饮服务
阳春阁,114.29380500000,30.60175800000,商业,餐饮服务
豆皮,114.28497000000,30.60187200000,商业,餐饮服务
南京灌汤小笼包(三阳路),114.29447900000,30.60195900000,商业,餐饮服务
慕苏西饼三阳路站嘉急送站点,114.29673100000,30.60197300000,商业,餐饮服务
黄师傅油焖大虾,114.29348400000,30.60204800000,商业,餐饮服务
正宗公安锅盔严福记加盟店,114.29824100000,30.60208100000,商业,餐饮服务
锅盔店,114.29800900000,30.60208800000,商业,餐饮服务
精武鸭脖(麟趾路店),114.29808300000,30.60212000000,商业,餐饮服务
如意馄饨(三阳路店),114.29657600000,30.60254300000,商业,餐饮服务
江城黑皮牛肉面(麟趾新村店),114.29789200000,30.60254900000,商业,餐饮服务
Wecake,114.29543500000,30.60261100000,商业,餐饮服务
董记农家烧得香酒楼,114.27747400000,30.60259600000,商业,餐饮服务
麦思源包子店,114.28781000000,30.60280600000,商业,餐饮服务
娑娜的甜心厨房,114.28665100000,30.60301000000,商业,餐饮服务
茶百味,114.28667400000,30.60301800000,商业,餐饮服务
三米粥铺(江岸苗栗路店),114.29020900000,30.60310800000,商业,餐饮服务
欧氏自助快餐,114.29171700000,30.60316900000,商业,餐饮服务
成人优品24h自助售货店,114.28708400000,30.60318200000,商业,餐饮服务
山城麻椒鸡,114.29040100000,30.60328100000,商业,餐饮服务
万家面馆,114.29987600000,30.60328400000,商业,餐饮服务
扬州包子(五福社区福盛大院分店),114.30024600000,30.60333700000,商业,餐饮服务
锦福汉堡炸鸡,114.29136900000,30.60337500000,商业,餐饮服务
旅途便当,114.29028400000,30.60339800000,商业,餐饮服务
董记厨艺(台北二路总店),114.27682700000,30.60329600000,商业,餐饮服务
创新自助快餐,114.27931200000,30.60335200000,商业,餐饮服务
鲜随果动,114.29455500000,30.60354100000,商业,餐饮服务
强生记食美自助快餐炒菜,114.27669300000,30.60348900000,商业,餐饮服务
御品天香,114.28219600000,30.60396900000,商业,餐饮服务
不二家烧烤,114.29602300000,30.60402300000,商业,餐饮服务
一品香包子店,114.28091500000,30.60398500000,商业,餐饮服务
邓蜜酥手工糕点,114.29497300000,30.60408700000,商业,餐饮服务
天添牛肉面馆,114.28573800000,30.60416900000,商业,餐饮服务
茗八百,114.28069500000,30.60417000000,商业,餐饮服务
六中香鸡排,114.28556800000,30.60432400000,商业,餐饮服务
玉锦鳞,114.29876100000,30.60447100000,商业,餐饮服务
珍麦糕点,114.28944800000,30.60451200000,商业,餐饮服务
美团外卖美团专送,114.29271200000,30.60452000000,商业,餐饮服务
一品捞(装修中),114.29890200000,30.60450300000,商业,餐饮服务
禾园美食,114.28159600000,30.60455000000,商业,餐饮服务
甜甜咸咸私房奶茶,114.28168200000,30.60488200000,商业,餐饮服务
匠心食安,114.30259900000,30.60495900000,商业,餐饮服务
小派鸡排(球场路),114.28496600000,30.60506500000,商业,餐饮服务
蒸功夫包子,114.30233800000,30.60507600000,商业,餐饮服务
059香辣馆,114.30167300000,30.60508300000,商业,餐饮服务
小时光(馨语鲜花婚庆店),114.29815300000,30.60515500000,商业,餐饮服务
老伍水产,114.30130400000,30.60513700000,商业,餐饮服务
包本味,114.30195400000,30.60525500000,商业,餐饮服务
香格里拉大饭店有限公司,114.27768500000,30.60526800000,商业,餐饮服务
香格里拉大饭店有限公司,114.27768500000,30.60526800000,商业,餐饮服务
重庆新鲜面店,114.30244500000,30.60542900000,商业,餐饮服务
张记烧烤,114.29760200000,30.60550100000,商业,餐饮服务
兆瑞国际酒店茶饮,114.27895900000,30.60544500000,商业,餐饮服务
晓菲副食,114.30147100000,30.60552300000,商业,餐饮服务
宫廷桃酥,114.30269300000,30.60554300000,商业,餐饮服务
明月烧烤,114.29746600000,30.60558700000,商业,餐饮服务
老蔡豆皮,114.28097600000,30.60556500000,商业,餐饮服务
陈记九九鸭脖,114.29718600000,30.60564100000,商业,餐饮服务
襄阳邓家牛肉面(永清店),114.29992000000,30.60575500000,商业,餐饮服务
江西一绝特色煨汤馆,114.30142400000,30.60576800000,商业,餐饮服务
外婆家水煎包(山海关路店),114.30270100000,30.60584500000,商业,餐饮服务
大悟山石磨坊,114.30232700000,30.60587400000,商业,餐饮服务
五谷杂粮粥,114.28734600000,30.60592300000,商业,餐饮服务
神龙架青海酪奶,114.28765700000,30.60592500000,商业,餐饮服务
八鲜馄饨小笼包(山海关店),114.30214900000,30.60589800000,商业,餐饮服务
小丁生煎包,114.30204700000,30.60592600000,商业,餐饮服务
鸭坚强蒸香鸭,114.28736500000,30.60600700000,商业,餐饮服务
徐氏糯米包油条(山海关路店),114.30196000000,30.60599300000,商业,餐饮服务
东方白领饮食服务集团,114.28271300000,30.60599600000,商业,餐饮服务
天津小笼包(山海关店),114.30246000000,30.60601700000,商业,餐饮服务
罗氏热干牛肉面,114.30241500000,30.60602600000,商业,餐饮服务
凉面稀饭,114.28445700000,30.60606100000,商业,餐饮服务
荆州锅盔,114.29469900000,30.60612500000,商业,餐饮服务
芝麻花生酱,114.28769500000,30.60618600000,商业,餐饮服务
万兴隆早点,114.28438600000,30.60616900000,商业,餐饮服务
古月茶艺,114.28544300000,30.60624600000,商业,餐饮服务
汪记鲜鱼糊汤粉,114.30171000000,30.60631000000,商业,餐饮服务
天津特色包子王光华路,114.28578100000,30.60639800000,商业,餐饮服务
天津包子,114.28583800000,30.60640000000,商业,餐饮服务
天津包子(光华路店),114.28587700000,30.60653100000,商业,餐饮服务
五谷营养杂粮老磨坊,114.28728900000,30.60656400000,商业,餐饮服务
老石屋竹碳脆皮烤鸭,114.30163500000,30.60655600000,商业,餐饮服务
老风味烧烤,114.28750200000,30.60658500000,商业,餐饮服务
精武鸭脖(山海关路店),114.30211500000,30.60656100000,商业,餐饮服务
巴马氧吧(沈阳路店),114.30239000000,30.60656600000,商业,餐饮服务
芝麻面包,114.28752000000,30.60660100000,商业,餐饮服务
龚嫂鱼糕,114.28752000000,30.60660100000,商业,餐饮服务
龚嫂鱼糕,114.28752000000,30.60660100000,商业,餐饮服务
甜甜咸咸私房奶茶(育才中学店),114.29421900000,30.60662500000,商业,餐饮服务
杨记北方老面馒头,114.30318600000,30.60658400000,商业,餐饮服务
潘驼背腰花粉,114.28550400000,30.60662300000,商业,餐饮服务
老北京脆皮烤鸭(澳门路),114.28630500000,30.60667000000,商业,餐饮服务
正宗汪集土鸡汤,114.30219100000,30.60667400000,商业,餐饮服务
072(安庆混沌光华路店),114.28560200000,30.60674000000,商业,餐饮服务
甜甜咸咸小吃与茶,114.29419400000,30.60677500000,商业,餐饮服务
百味香炉坊房,114.30233000000,30.60675600000,商业,餐饮服务
联豪食品,114.28734000000,30.60691400000,商业,餐饮服务
汉口老字号,114.29945500000,30.60691900000,商业,餐饮服务
天翔冷饮批发,114.29944800000,30.60692800000,商业,餐饮服务
我想静静单身火锅(二中店),114.30233800000,30.60691900000,商业,餐饮服务
桃喜奶茶,114.30234800000,30.60693500000,商业,餐饮服务
九龙王大包,114.28612100000,30.60699900000,商业,餐饮服务
